index,Player ID,Inducted into HOF,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,Weight,Height,Batting Hand,Throwing Hand,MLB Debut,Final MLB Game,Award Name,All Star Games Played
2996,daubeja01,N,2014.0,7673.0,1117.0,2326.0,250.0,165.0,56.0,722.0,251.0,78.0,623.0,489.0,0.0,54.0,392.0,0.0,0.0,160.0,70.0,L,L,1910-04-14,1924-09-20,Baseball Magazine All-Star,0
13418,darkal01,N,1828.0,7219.0,1064.0,2089.0,358.0,72.0,126.0,757.0,59.0,27.0,430.0,534.0,20.0,54.0,95.0,31.0,134.0,185.0,71.0,R,R,1946-07-14,1960-10-02,Lou Gehrig Memorial Award,2.0
24065,damonjo01,N,2490.0,9736.0,1668.0,2769.0,522.0,109.0,235.0,1139.0,408.0,103.0,1003.0,1257.0,38.0,50.0,57.0,71.0,93.0,205.0,74.0,L,L,1995-08-12,2012-08-01,TSN All-Star,2.0
28184,dalyto01,N,1568.0,5701.0,1025.0,1583.0,262.0,103.0,49.0,811.0,385.0,0.0,687.0,596.0,0.0,52.0,64.0,0.0,0.0,170.0,67.0,B,R,1884-06-09,1903-09-27,None,0
28177,dalrycl01,N,1079.0,3042.0,243.0,710.0,98.0,23.0,55.0,327.0,3.0,13.0,387.0,403.0,77.0,22.0,54.0,27.0,66.0,195.0,72.0,L,R,1960-04-24,1971-09-25,None,0
28175,dalryab01,N,951.0,4172.0,813.0,1202.0,217.0,81.0,43.0,407.0,58.0,0.0,204.0,359.0,0.0,8.0,0.0,0.0,0.0,175.0,70.0,L,R,1878-05-01,1891-10-02,None,0
28148,dahlgba01,N,1137.0,4045.0,470.0,1056.0,174.0,37.0,82.0,569.0,18.0,11.0,390.0,401.0,0.0,22.0,49.0,0.0,121.0,190.0,72.0,R,R,1935-04-16,1946-09-03,None,1.0
2918,dahlebi01,N,2444.0,9036.0,1590.0,2461.0,413.0,163.0,84.0,1234.0,548.0,0.0,1064.0,759.0,0.0,140.0,165.0,0.0,0.0,180.0,69.0,R,R,1891-04-22,1911-10-12,None,0
8435,cuyleki01,N,1879.0,7161.0,1305.0,2299.0,394.0,157.0,128.0,1065.0,328.0,27.0,676.0,752.0,0.0,85.0,176.0,0.0,53.0,180.0,70.0,R,R,1921-09-29,1938-09-14,Baseball Magazine All-Star,1.0
28135,cutshge01,N,1516.0,5621.0,629.0,1487.0,195.0,89.0,25.0,653.0,271.0,68.0,300.0,242.0,0.0,26.0,266.0,0.0,0.0,160.0,69.0,R,R,1912-04-25,1923-07-05,Baseball Magazine All-Star,0
28114,curtich01,N,1204.0,4017.0,648.0,1061.0,195.0,16.0,101.0,461.0,212.0,98.0,510.0,676.0,11.0,40.0,34.0,49.0,102.0,175.0,70.0,R,R,1992-04-08,2001-09-30,None,0
28096,cunnijo01,N,1141.0,3362.0,525.0,980.0,177.0,26.0,64.0,436.0,16.0,27.0,599.0,369.0,31.0,49.0,26.0,25.0,56.0,180.0,72.0,L,L,1954-06-30,1966-04-17,None,1.0
28073,cullero01,N,1181.0,3879.0,627.0,1072.0,209.0,32.0,110.0,599.0,26.0,20.0,853.0,399.0,0.0,11.0,44.0,0.0,61.0,190.0,73.0,B,R,1938-04-19,1947-09-28,Baseball Magazine All-Star,1.0
28057,cuddymi01,N,1536.0,5488.0,809.0,1522.0,333.0,42.0,197.0,794.0,75.0,22.0,527.0,1101.0,36.0,49.0,4.0,34.0,183.0,220.0,74.0,R,R,2001-09-23,2015-10-03,Silver Slugger,2.0
10987,cuccito01,N,1704.0,6184.0,730.0,1729.0,334.0,46.0,94.0,884.0,42.0,3.0,579.0,497.0,0.0,18.0,96.0,0.0,121.0,160.0,67.0,R,R,1930-04-15,1945-09-25,Baseball Magazine All-Star,1.0
28046,cruzne02,N,1882.0,6910.0,1031.0,1913.0,351.0,14.0,449.0,1238.0,79.0,32.0,683.0,1751.0,76.0,80.0,2.0,56.0,161.0,230.0,74.0,R,R,2005-09-17,2021-10-03,Roberto Clemente Award,6.0
28032,cruzju01,N,1156.0,3859.0,557.0,916.0,113.0,27.0,23.0,279.0,343.0,78.0,478.0,508.0,3.0,14.0,56.0,30.0,64.0,165.0,69.0,B,R,1977-07-04,1986-08-31,None,0
28031,cruzjo02,N,1388.0,4724.0,713.0,1167.0,252.0,36.0,204.0,624.0,113.0,39.0,658.0,1147.0,38.0,5.0,23.0,38.0,74.0,190.0,72.0,B,R,1997-05-31,2008-06-05,Gold Glove,0
18976,cruzjo01,N,2353.0,7917.0,1036.0,2251.0,391.0,94.0,165.0,1077.0,317.0,136.0,898.0,1031.0,142.0,7.0,27.0,82.0,119.0,170.0,72.0,L,L,1970-09-19,1988-07-19,TSN All-Star,1.0
28023,cruzde01,N,1234.0,4124.0,442.0,1109.0,250.0,16.0,70.0,464.0,16.0,28.0,132.0,429.0,12.0,24.0,63.0,32.0,117.0,160.0,71.0,R,R,1997-04-01,2005-10-02,None,0
27989,crossmo01,N,1684.0,5828.0,719.0,1365.0,232.0,68.0,31.0,621.0,328.0,0.0,616.0,719.0,0.0,82.0,195.0,0.0,0.0,148.0,68.0,R,R,1892-09-27,1907-10-04,None,0
5797,crossla01,N,2277.0,9084.0,1338.0,2651.0,411.0,136.0,47.0,1378.0,303.0,0.0,466.0,217.0,0.0,31.0,160.0,0.0,0.0,155.0,68.0,R,R,1887-04-23,1907-06-08,None,0
10196,crosefr01,N,1683.0,6277.0,1006.0,1541.0,260.0,65.0,98.0,649.0,113.0,62.0,792.0,799.0,0.0,114.0,90.0,0.0,59.0,165.0,70.0,R,R,1932-04-12,1948-10-03,None,1.0
7831,cronijo01,N,2124.0,7579.0,1233.0,2285.0,515.0,118.0,170.0,1424.0,87.0,71.0,1059.0,700.0,0.0,34.0,166.0,0.0,57.0,180.0,71.0,R,R,1926-04-29,1945-04-19,TSN All-Star,7.0
27960,cromawa01,N,1107.0,3927.0,459.0,1104.0,229.0,32.0,61.0,391.0,50.0,37.0,325.0,403.0,85.0,18.0,17.0,31.0,99.0,190.0,72.0,L,L,1974-09-06,1991-09-15,None,0
10970,critzhu01,N,1478.0,5930.0,832.0,1591.0,195.0,95.0,38.0,531.0,97.0,24.0,289.0,257.0,0.0,9.0,187.0,0.0,27.0,147.0,68.0,R,R,1924-05-31,1935-09-27,None,0
27945,crispco01,N,1586.0,5930.0,877.0,1572.0,308.0,57.0,130.0,639.0,309.0,79.0,561.0,865.0,18.0,5.0,80.0,51.0,91.0,185.0,70.0,B,R,2002-08-15,2016-10-02,None,0
2070,crigelo01,N,1012.0,3202.0,337.0,709.0,86.0,50.0,11.0,342.0,58.0,0.0,309.0,225.0,0.0,23.0,85.0,0.0,0.0,165.0,70.0,R,R,1896-09-21,1912-06-03,Baseball Magazine All-Star,0
27917,credejo01,N,888.0,3101.0,392.0,787.0,159.0,5.0,140.0,470.0,4.0,12.0,199.0,459.0,6.0,38.0,8.0,31.0,69.0,195.0,75.0,R,R,2000-09-12,2009-09-13,TSN All-Star,1.0
27914,crawfwi01,N,1210.0,3435.0,507.0,921.0,152.0,35.0,86.0,419.0,47.0,36.0,431.0,664.0,55.0,9.0,22.0,28.0,57.0,197.0,73.0,L,L,1964-09-16,1977-10-01,None,0
3168,crawfsa01,N,2517.0,9570.0,1391.0,2961.0,458.0,309.0,97.0,1519.0,366.0,30.0,760.0,512.0,0.0,23.0,241.0,0.0,0.0,190.0,72.0,L,L,1899-09-10,1917-09-16,Baseball Magazine All-Star,0
27899,crawfca02,N,1716.0,6655.0,998.0,1931.0,309.0,123.0,136.0,766.0,480.0,109.0,377.0,1067.0,24.0,47.0,34.0,48.0,79.0,230.0,74.0,L,L,2002-07-20,2016-06-03,Silver Slugger,4.0
27895,crawfbr01,N,1443.0,4885.0,588.0,1243.0,264.0,41.0,130.0,654.0,43.0,33.0,469.0,1089.0,71.0,46.0,6.0,54.0,104.0,223.0,73.0,L,R,2011-05-27,2021-10-03,Gold Glove,3.0
4766,cravaga01,N,1220.0,3951.0,575.0,1134.0,232.0,83.0,119.0,719.0,89.0,9.0,561.0,578.0,0.0,28.0,105.0,0.0,0.0,186.0,70.0,R,R,1908-04-18,1920-10-02,Baseball Magazine All-Star,0
15258,crandde01,N,1573.0,5026.0,585.0,1276.0,179.0,18.0,179.0,657.0,26.0,28.0,424.0,477.0,95.0,21.0,68.0,42.0,162.0,180.0,73.0,R,R,1949-06-17,1966-09-25,TSN All-Star,10.0
10726,cramedo01,N,2239.0,9140.0,1357.0,2705.0,396.0,109.0,37.0,842.0,62.0,73.0,572.0,345.0,0.0,41.0,180.0,0.0,99.0,185.0,74.0,L,R,1929-09-18,1948-05-12,TSN All-Star,3.0
27862,cozarza01,N,839.0,3088.0,408.0,764.0,158.0,24.0,87.0,305.0,21.0,4.0,219.0,549.0,9.0,28.0,23.0,30.0,71.0,204.0,72.0,R,R,2011-07-07,2019-05-26,None,1.0
12458,coxbi02,N,1058.0,3712.0,470.0,974.0,174.0,32.0,66.0,351.0,42.0,21.0,298.0,218.0,0.0,7.0,62.0,2.0,83.0,150.0,70.0,R,R,1941-09-20,1955-06-11,None,0
27839,cowenal01,N,1584.0,5534.0,704.0,1494.0,276.0,68.0,108.0,717.0,120.0,74.0,389.0,659.0,28.0,34.0,28.0,53.0,141.0,197.0,73.0,R,R,1974-04-06,1986-06-08,Gold Glove,0
27821,counscr01,N,1624.0,4741.0,647.0,1208.0,218.0,40.0,42.0,390.0,103.0,49.0,589.0,663.0,35.0,54.0,57.0,35.0,78.0,180.0,72.0,L,R,1995-09-17,2011-09-28,NLCS MVP,0
27812,coughbi01,N,1049.0,3854.0,481.0,972.0,133.0,39.0,15.0,380.0,159.0,0.0,203.0,400.0,0.0,52.0,123.0,0.0,0.0,140.0,69.0,R,R,1899-08-09,1908-09-23,None,0
27751,corkhpo01,N,1086.0,4404.0,650.0,1120.0,110.0,80.0,31.0,631.0,137.0,0.0,174.0,109.0,0.0,36.0,0.0,0.0,0.0,180.0,70.0,L,R,1883-05-01,1892-07-12,None,0
27743,cordoma01,N,952.0,3419.0,480.0,938.0,192.0,18.0,122.0,540.0,57.0,36.0,329.0,730.0,16.0,50.0,2.0,33.0,110.0,200.0,72.0,R,R,1995-04-26,2003-04-21,Rookie of the Year,0
27739,cordewi01,N,1247.0,4311.0,587.0,1178.0,261.0,19.0,122.0,566.0,49.0,19.0,325.0,775.0,35.0,57.0,12.0,33.0,110.0,185.0,74.0,R,R,1992-07-24,2005-07-18,Silver Slugger,1.0
27731,corcoto01,N,2205.0,8824.0,1189.0,2259.0,289.0,155.0,34.0,1137.0,388.0,0.0,384.0,447.0,0.0,35.0,157.0,0.0,0.0,164.0,69.0,R,R,1890-04-19,1907-07-10,None,0
27712,corajo01,N,1119.0,3734.0,624.0,1035.0,171.0,41.0,30.0,294.0,117.0,60.0,380.0,335.0,6.0,44.0,84.0,37.0,58.0,150.0,67.0,B,R,1987-04-06,1998-09-27,None,1.0
27711,coraal01,N,1273.0,3408.0,360.0,828.0,140.0,39.0,35.0,286.0,47.0,21.0,248.0,423.0,33.0,90.0,61.0,18.0,68.0,200.0,72.0,L,R,1998-06-07,2011-09-28,None,0
13762,coopewa01,N,1473.0,4702.0,573.0,1341.0,240.0,40.0,173.0,812.0,18.0,1.0,309.0,357.0,3.0,22.0,44.0,1.0,160.0,210.0,75.0,R,R,1940-09-25,1957-09-20,TSN All-Star,6.0
18472,coopece01,N,1896.0,7349.0,1012.0,2192.0,415.0,47.0,241.0,1125.0,89.0,49.0,448.0,911.0,79.0,17.0,46.0,79.0,150.0,165.0,74.0,L,L,1971-09-08,1987-07-12,Roberto Clemente Award,5.0
27690,coonejo01,N,1172.0,3372.0,409.0,965.0,130.0,26.0,2.0,219.0,30.0,5.0,208.0,107.0,0.0,6.0,89.0,0.0,67.0,165.0,70.0,R,L,1921-04-19,1944-07-30,None,0
27685,coomero01,N,911.0,3019.0,333.0,827.0,151.0,8.0,92.0,449.0,13.0,7.0,177.0,429.0,14.0,9.0,1.0,32.0,131.0,195.0,71.0,R,R,1995-08-01,2003-09-28,None,1.0
27681,cooledu01,N,1317.0,5368.0,849.0,1579.0,180.0,102.0,26.0,557.0,224.0,0.0,366.0,366.0,0.0,20.0,100.0,0.0,0.0,158.0,71.0,L,R,1893-07-27,1905-08-26,None,0
6840,conrowi01,N,1374.0,5061.0,605.0,1257.0,176.0,82.0,22.0,452.0,262.0,0.0,345.0,455.0,0.0,35.0,151.0,0.0,0.0,158.0,69.0,R,R,1901-04-25,1911-10-05,None,0
15260,connoro01,Y,1998.0,7797.0,1620.0,2467.0,441.0,233.0,138.0,1323.0,244.0,0.0,1002.0,455.0,0.0,39.0,9.0,0.0,0.0,220.0,75.0,B,L,1880-05-01,1897-05-18,None,0
23455,coninje01,N,2024.0,6957.0,870.0,1982.0,385.0,36.0,214.0,1071.0,54.0,29.0,671.0,1168.0,46.0,41.0,9.0,103.0,182.0,205.0,73.0,R,R,1990-09-16,2007-09-30,All-Star Game MVP,1.0
27593,conigto01,N,876.0,3221.0,464.0,849.0,139.0,23.0,166.0,516.0,20.0,23.0,287.0,629.0,28.0,33.0,19.0,31.0,63.0,185.0,75.0,R,R,1964-04-16,1975-06-12,Hutch Award,1.0
18832,conceda01,N,2488.0,8723.0,993.0,2326.0,389.0,48.0,101.0,950.0,321.0,109.0,736.0,1186.0,93.0,21.0,74.0,86.0,266.0,155.0,74.0,R,R,1970-04-06,1988-09-15,Silver Slugger,7.0
2071,comisch01,N,1390.0,5796.0,992.0,1529.0,207.0,68.0,28.0,883.0,416.0,0.0,197.0,132.0,0.0,42.0,5.0,0.0,0.0,180.0,72.0,R,R,1882-05-02,1894-09-12,None,0
4476,combsea01,N,1455.0,5746.0,1186.0,1866.0,309.0,154.0,58.0,632.0,96.0,71.0,670.0,278.0,0.0,17.0,74.0,0.0,0.0,185.0,72.0,L,R,1924-04-16,1935-09-29,Baseball Magazine All-Star,0
4903,collish01,N,1799.0,6390.0,747.0,1687.0,310.0,133.0,22.0,709.0,225.0,83.0,331.0,463.0,0.0,57.0,258.0,0.0,0.0,185.0,72.0,R,R,1910-04-21,1925-05-15,None,0
27542,colliri02,N,1084.0,3784.0,615.0,1121.0,205.0,65.0,135.0,659.0,18.0,0.0,356.0,373.0,0.0,23.0,42.0,0.0,60.0,165.0,69.0,B,L,1931-04-18,1941-09-28,None,3.0
731,colliji01,N,1725.0,6795.0,1055.0,1999.0,352.0,116.0,65.0,983.0,194.0,0.0,426.0,266.0,0.0,84.0,147.0,0.0,0.0,178.0,69.0,R,R,1895-04-19,1908-08-29,None,0
695,collied01,N,2826.0,9949.0,1821.0,3315.0,438.0,187.0,47.0,1300.0,741.0,173.0,1499.0,400.0,0.0,77.0,512.0,0.0,0.0,175.0,69.0,L,R,1906-09-17,1930-08-05,Baseball Magazine All-Star,0
27528,collida02,N,1701.0,4907.0,667.0,1335.0,187.0,52.0,32.0,373.0,395.0,139.0,467.0,660.0,16.0,38.0,64.0,31.0,59.0,175.0,71.0,B,L,1975-06-07,1990-10-03,None,0
21506,colemvi01,N,1371.0,5406.0,849.0,1425.0,176.0,89.0,28.0,346.0,752.0,177.0,477.0,960.0,12.0,15.0,48.0,24.0,45.0,170.0,72.0,B,R,1985-04-18,1997-04-14,Rookie of the Year,2.0
27477,colbena01,N,1004.0,3422.0,481.0,833.0,141.0,25.0,173.0,520.0,52.0,31.0,383.0,902.0,55.0,23.0,10.0,25.0,82.0,205.0,74.0,R,R,1966-04-14,1976-10-01,None,3.0
14952,colavro01,N,1841.0,6503.0,971.0,1730.0,283.0,21.0,374.0,1159.0,19.0,27.0,951.0,880.0,58.0,29.0,16.0,60.0,182.0,190.0,75.0,R,R,1955-09-10,1968-09-28,TSN All-Star,9.0
516,cochrmi01,N,1482.0,5169.0,1041.0,1652.0,333.0,64.0,119.0,832.0,64.0,46.0,857.0,217.0,0.0,29.0,151.0,0.0,0.0,180.0,70.0,L,R,1925-04-14,1937-05-25,TSN All-Star,1.0
30,cobbty01,Y,3035.0,11436.0,2247.0,4189.0,724.0,295.0,117.0,1944.0,896.0,178.0,1249.0,608.0,0.0,94.0,292.0,0.0,0.0,175.0,73.0,L,R,1905-08-30,1928-09-11,Baseball Magazine All-Star,0
27411,cliftha01,N,1582.0,5730.0,1070.0,1558.0,309.0,62.0,178.0,829.0,69.0,43.0,1070.0,713.0,0.0,41.0,53.0,0.0,51.0,180.0,71.0,R,R,1934-04-17,1945-09-20,Baseball Magazine All-Star,0.0
27399,clenddo01,N,1362.0,4648.0,594.0,1273.0,192.0,57.0,159.0,682.0,90.0,57.0,379.0,1140.0,46.0,21.0,17.0,47.0,123.0,209.0,76.0,R,R,1961-09-22,1972-08-05,World Series MVP,0
14653,clemero01,Y,2433.0,9454.0,1416.0,3000.0,440.0,166.0,240.0,1305.0,83.0,46.0,621.0,1230.0,167.0,35.0,36.0,66.0,275.0,175.0,71.0,R,R,1955-04-17,1972-10-03,TSN All-Star,16.0
27390,clemeja01,N,1160.0,4295.0,619.0,1231.0,226.0,60.0,77.0,687.0,55.0,0.0,341.0,317.0,0.0,61.0,24.0,0.0,0.0,204.0,68.0,L,L,1884-04-22,1900-10-02,None,0
23462,claytro01,N,2108.0,7379.0,935.0,1904.0,363.0,55.0,110.0,723.0,231.0,100.0,565.0,1415.0,34.0,45.0,113.0,62.0,218.0,175.0,72.0,R,R,1991-09-20,2007-09-30,None,1.0
21703,clarkwi02,N,1976.0,7173.0,1186.0,2176.0,440.0,47.0,284.0,1205.0,67.0,48.0,937.0,1190.0,155.0,59.0,13.0,101.0,100.0,190.0,74.0,L,L,1986-04-08,2000-10-01,TSN All-Star,6.0
23739,clarkto02,N,1559.0,4532.0,629.0,1188.0,233.0,11.0,251.0,824.0,6.0,9.0,527.0,1209.0,55.0,21.0,0.0,40.0,133.0,205.0,80.0,B,R,1995-09-03,2009-07-12,None,1.0
19945,clarkja01,N,1994.0,6847.0,1118.0,1826.0,332.0,39.0,340.0,1180.0,77.0,61.0,1262.0,1441.0,127.0,24.0,9.0,83.0,174.0,175.0,74.0,R,R,1975-09-12,1992-08-28,TSN All-Star,4.0
16322,clarkho01,N,1272.0,4813.0,548.0,1230.0,150.0,23.0,27.0,304.0,151.0,58.0,365.0,362.0,18.0,11.0,29.0,24.0,77.0,175.0,69.0,B,R,1965-05-13,1974-09-15,None,0
1842,clarkfr01,N,2246.0,8584.0,1622.0,2678.0,361.0,220.0,67.0,1015.0,509.0,0.0,875.0,511.0,0.0,154.0,225.0,0.0,0.0,165.0,70.0,L,R,1894-06-30,1915-09-23,Baseball Magazine All-Star,0
27309,clarkbo02,N,950.0,3346.0,394.0,858.0,110.0,32.0,20.0,429.0,54.0,0.0,176.0,218.0,0.0,85.0,60.0,0.0,0.0,170.0,71.0,R,R,1893-05-01,1905-10-07,None,0
4902,cissebi01,N,956.0,3707.0,516.0,990.0,173.0,43.0,29.0,423.0,113.0,63.0,212.0,250.0,0.0,10.0,69.0,0.0,6.0,170.0,71.0,R,R,1928-04-11,1938-09-25,None,0
23454,cirilje01,N,1617.0,5396.0,800.0,1598.0,343.0,21.0,112.0,727.0,63.0,37.0,563.0,694.0,18.0,67.0,51.0,59.0,153.0,190.0,74.0,R,R,1994-05-11,2007-09-30,None,2.0
27275,cimolgi01,N,969.0,3054.0,370.0,808.0,133.0,48.0,44.0,321.0,21.0,6.0,221.0,474.0,13.0,14.0,43.0,25.0,89.0,180.0,73.0,R,R,1956-04-19,1965-05-07,None,1.0
27245,chrisma01,N,911.0,3081.0,294.0,781.0,113.0,23.0,19.0,348.0,17.0,17.0,219.0,179.0,0.0,16.0,37.0,0.0,84.0,175.0,71.0,R,R,1938-04-20,1949-09-23,None,0
27228,choosh01,N,1652.0,6087.0,961.0,1671.0,339.0,29.0,218.0,782.0,157.0,55.0,868.0,1579.0,43.0,152.0,10.0,40.0,101.0,205.0,71.0,L,L,2005-04-21,2020-09-27,None,1.0
27200,childcu01,N,1457.0,5622.0,1214.0,1721.0,205.0,101.0,20.0,743.0,269.0,0.0,991.0,228.0,0.0,63.0,90.0,0.0,0.0,185.0,68.0,L,R,1888-04-23,1901-07-08,None,0
27173,chaveer01,N,1615.0,5518.0,816.0,1477.0,318.0,24.0,260.0,902.0,50.0,17.0,639.0,1079.0,77.0,15.0,0.0,55.0,132.0,215.0,73.0,L,R,1998-09-08,2014-06-08,Gold Glove,0
27165,chaveen01,N,1151.0,3149.0,385.0,849.0,140.0,34.0,30.0,266.0,106.0,42.0,180.0,356.0,12.0,2.0,86.0,19.0,61.0,170.0,71.0,L,L,2001-05-29,2014-09-27,None,0
1705,chaseha01,N,1919.0,7417.0,980.0,2158.0,322.0,124.0,57.0,941.0,363.0,15.0,276.0,580.0,0.0,30.0,216.0,0.0,0.0,175.0,72.0,R,L,1905-04-14,1919-09-25,Baseball Magazine All-Star,0
27153,charled01,N,1005.0,3482.0,438.0,917.0,147.0,30.0,86.0,421.0,86.0,35.0,332.0,525.0,20.0,28.0,36.0,31.0,91.0,170.0,70.0,R,R,1962-04-11,1969-10-01,None,0
11483,chapmsa01,N,1368.0,4988.0,754.0,1329.0,210.0,52.0,180.0,773.0,41.0,38.0,562.0,682.0,0.0,15.0,35.0,0.0,137.0,180.0,72.0,R,R,1938-05-16,1951-09-22,None,1.0
5589,chapmra01,N,1051.0,3785.0,671.0,1053.0,162.0,81.0,17.0,364.0,233.0,47.0,452.0,414.0,0.0,19.0,334.0,0.0,0.0,170.0,70.0,R,R,1912-08-30,1920-08-16,Baseball Magazine All-Star,0
9773,chapmbe01,N,1717.0,6478.0,1144.0,1958.0,407.0,107.0,90.0,977.0,287.0,135.0,824.0,556.0,0.0,26.0,92.0,0.0,52.0,190.0,72.0,R,R,1930-04-15,1946-05-12,None,4.0
2203,chancfr01,N,1288.0,4299.0,798.0,1274.0,200.0,79.0,20.0,596.0,403.0,0.0,556.0,320.0,0.0,137.0,111.0,0.0,0.0,190.0,72.0,R,R,1898-04-29,1914-04-21,Baseball Magazine All-Star,0
18984,chambch01,N,2175.0,7571.0,912.0,2109.0,392.0,42.0,185.0,972.0,40.0,35.0,632.0,926.0,99.0,27.0,19.0,56.0,166.0,195.0,73.0,L,R,1971-05-28,1988-05-08,Gold Glove,1.0
18446,ceyro01,N,2073.0,7162.0,977.0,1868.0,328.0,21.0,316.0,1139.0,24.0,29.0,1012.0,1235.0,117.0,62.0,26.0,82.0,185.0,185.0,70.0,R,R,1971-09-03,1987-07-12,Lou Gehrig Memorial Award,6.0
27089,cespeyo01,N,834.0,3191.0,475.0,870.0,173.0,24.0,165.0,528.0,43.0,20.0,240.0,742.0,33.0,31.0,0.0,28.0,67.0,225.0,71.0,R,R,2012-03-28,2020-08-01,TSN All-Star,1.0
27080,ceronri01,N,1329.0,4069.0,393.0,998.0,190.0,15.0,59.0,436.0,6.0,22.0,320.0,450.0,9.0,24.0,48.0,43.0,118.0,192.0,71.0,R,R,1975-08-17,1992-07-10,TSN All-Star,0
16122,cepedor01,N,2124.0,7927.0,1131.0,2351.0,417.0,27.0,379.0,1365.0,142.0,80.0,588.0,1169.0,154.0,102.0,4.0,74.0,218.0,210.0,74.0,R,R,1958-04-15,1974-09-19,TSN Player of the Year,11.0
27070,cedenro01,N,1100.0,3174.0,478.0,865.0,127.0,32.0,40.0,274.0,213.0,63.0,319.0,613.0,14.0,13.0,33.0,18.0,44.0,165.0,73.0,B,R,1995-06-20,2005-06-05,None,0
18147,cedence01,N,2006.0,7310.0,1084.0,2087.0,436.0,60.0,199.0,976.0,550.0,179.0,664.0,938.0,83.0,56.0,32.0,71.0,167.0,175.0,74.0,R,R,1970-06-20,1986-06-02,TSN All-Star,4.0
12457,cavarph01,N,2030.0,6754.0,990.0,1977.0,347.0,99.0,95.0,920.0,65.0,0.0,820.0,598.0,0.0,37.0,89.0,1.0,103.0,175.0,71.0,L,L,1934-09-16,1955-05-08,Baseball Magazine All-Star,3.0
27053,causewa01,N,1105.0,3244.0,357.0,819.0,130.0,26.0,35.0,285.0,12.0,12.0,390.0,341.0,25.0,15.0,41.0,31.0,59.0,175.0,70.0,L,R,1955-06-05,1968-09-20,None,0
27040,caterda01,N,1289.0,4451.0,491.0,1229.0,191.0,29.0,66.0,519.0,26.0,30.0,254.0,406.0,33.0,22.0,22.0,36.0,160.0,170.0,72.0,R,R,1964-04-14,1975-06-11,None,0
27039,catalfr01,N,1265.0,3824.0,562.0,1113.0,262.0,37.0,84.0,457.0,45.0,27.0,331.0,492.0,12.0,78.0,25.0,34.0,72.0,170.0,72.0,L,R,1997-09-03,2010-05-10,None,0
27037,castrst01,N,1573.0,6148.0,698.0,1722.0,319.0,40.0,138.0,678.0,89.0,52.0,338.0,1108.0,32.0,38.0,7.0,47.0,177.0,218.0,74.0,R,R,2010-05-07,2021-07-11,None,3.0
22697,castivi02,N,1854.0,6822.0,902.0,1884.0,349.0,28.0,320.0,1105.0,33.0,43.0,423.0,1069.0,64.0,60.0,8.0,71.0,224.0,175.0,73.0,R,R,1991-09-01,2006-09-28,TSN All-Star,2.0
23849,castilu01,N,1720.0,6510.0,1001.0,1889.0,194.0,59.0,28.0,443.0,370.0,142.0,800.0,850.0,13.0,12.0,123.0,26.0,120.0,145.0,71.0,B,R,1996-08-08,2010-10-03,Gold Glove,3.0
26983,casteni01,N,1086.0,4109.0,540.0,1143.0,278.0,35.0,168.0,594.0,14.0,17.0,294.0,1030.0,17.0,34.0,0.0,36.0,85.0,203.0,76.0,R,R,2013-09-01,2021-10-03,Silver Slugger,1.0
16307,cashno01,N,2089.0,6705.0,1046.0,1820.0,241.0,41.0,377.0,1103.0,43.0,30.0,1043.0,1091.0,112.0,90.0,17.0,55.0,139.0,185.0,72.0,L,L,1958-06-18,1974-08-06,TSN All-Star,5.0
17280,cashda01,N,1422.0,5554.0,732.0,1571.0,243.0,56.0,21.0,426.0,120.0,74.0,424.0,309.0,28.0,18.0,30.0,31.0,124.0,170.0,71.0,R,R,1969-09-13,1980-10-05,None,3.0
23637,caseyse01,N,1405.0,5066.0,690.0,1531.0,322.0,12.0,130.0,735.0,18.0,8.0,477.0,577.0,69.0,62.0,0.0,39.0,156.0,215.0,76.0,L,R,1997-09-12,2008-09-28,Hutch Award,2.0
26958,caseydo01,N,1114.0,4341.0,584.0,1122.0,137.0,52.0,9.0,354.0,191.0,0.0,270.0,239.0,0.0,55.0,139.0,0.0,0.0,157.0,66.0,B,R,1898-09-14,1907-10-05,None,0
11482,casege01,N,1226.0,5016.0,785.0,1415.0,233.0,43.0,21.0,377.0,349.0,109.0,426.0,297.0,0.0,21.0,52.0,0.0,48.0,183.0,72.0,R,R,1937-09-08,1947-08-03,None,1.0
17232,cartyri01,N,1651.0,5606.0,712.0,1677.0,278.0,17.0,204.0,890.0,21.0,26.0,642.0,663.0,65.0,13.0,3.0,54.0,206.0,200.0,75.0,R,R,1963-09-15,1979-09-23,None,1.0
21561,cartejo01,N,2189.0,8422.0,1170.0,2184.0,432.0,53.0,396.0,1445.0,231.0,66.0,527.0,1387.0,86.0,90.0,10.0,105.0,132.0,215.0,75.0,R,R,1983-07-30,1998-09-28,TSN All-Star,5.0
19910,cartega01,N,2296.0,7971.0,1025.0,2092.0,371.0,31.0,324.0,1225.0,39.0,42.0,848.0,997.0,106.0,68.0,33.0,99.0,180.0,205.0,74.0,R,R,1974-09-16,1992-09-27,Roberto Clemente Award,10.0
26917,carroja01,N,1276.0,3671.0,560.0,1000.0,148.0,27.0,13.0,265.0,74.0,36.0,410.0,581.0,10.0,37.0,78.0,29.0,61.0,175.0,70.0,R,R,2002-09-11,2013-09-27,None,0
